"Format","AiM CSV File"
"Session","Sodegaura"
"Vehicle","RS660"
"Racer","Mao"
"Championship",""
"Comment","Ripa"
"Date","Saturday, April 25, 2026"
"Time","2:58 PM"
"Sample Rate","20"
"Duration","977.993"
"Segment","Session"
"Beacon Markers","303.381","388.57","473.951","562.23","649.566","733.329","818.162","977.993"
"Segment Times","5:03.381","1:25.189","1:25.381","1:28.279","1:27.336","1:23.763","1:24.833","2:39.831"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM dup 2","Throttle","Gear","Speed Rear","Lean Angle","Engine Brake"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","%","gear","km/h","deg","#"

"394.200","72.5257","14","0.8054","-0.0291","0.4829","81.7908","22.4641","141.6051","6.5000","0.1318","51.3834","35.39628278","140.08929049","6246.0396","25.9109","3.0000","81.0000","42.9432","1.0000"
"394.250","72.3967","14","0.8153","0.0205","0.4709","82.8320","22.7583","141.5933","6.5000","0.1300","50.6290","35.39628356","140.08930143","6282.0000","32.5400","3.0000","81.1700","42.8333","1.0000"
"394.300","72.3160","14","0.8451","0.0460","0.4746","83.9261","23.5805","141.6028","6.5000","0.1300","48.8092","35.39628409","140.08931249","6382.0000","35.5400","3.0000","81.6700","42.5291","1.0000"
"394.350","72.6019","14","0.8483","0.0952","0.4926","85.2796","23.6449","141.6298","6.5000","0.1300","48.8686","35.39628419","140.08932361","6455.4800","37.9100","3.0000","82.1700","42.1821","1.0000"
"394.400","72.9681","14","0.8293","0.1422","0.5519","86.6538","23.0645","141.6781","6.5000","0.1300","50.3511","35.39628416","140.08933493","6477.4800","37.4100","3.0000","82.6700","41.9309","1.0000"
"394.450","73.3377","14","0.8065","0.2018","0.6103","87.8035","22.3532","141.7227","6.5000","0.1300","52.2165","35.39628403","140.08934616","6505.4302","37.0000","3.0000","83.1700","41.6880","1.0000"
"394.500","73.9721","14","0.8023","0.2561","0.6626","88.8893","22.1290","141.7729","6.5000","0.1300","53.2019","35.39628377","140.08935763","6544.9302","37.0000","3.0000","83.6700","41.4393","1.0000"
"394.550","74.2439","14","0.8101","0.3054","0.7052","89.9097","22.2077","141.8121","6.5000","0.1300","53.2081","35.39628332","140.08936905","6579.1602","37.0000","3.0000","84.1700","41.1789","1.0000"
"394.600","74.5197","14","0.8017","0.3163","0.7306","90.9473","21.8192","141.8322","6.5000","0.1300","54.3566","35.39628264","140.08938049","6603.1602","37.0000","3.0000","84.6700","40.8320","1.0000"
"394.650","75.0575","14","0.7623","0.3189","0.7556","91.8399","20.5973","141.8712","6.5000","0.1300","57.9968","35.39628194","140.08939210","6626.7427","37.0000","3.0000","85.1683","40.5162","1.0000"
"394.700","75.8198","14","0.7414","0.2724","0.8410","92.8160","19.8874","141.9626","6.5000","0.1300","60.6769","35.39628094","140.08940374","6649.5146","37.0000","3.0000","85.6634","40.3109","1.0000"
"394.750","76.3858","14","0.7359","0.2349","0.9495","93.8509","19.6205","142.0627","6.5000","0.1300","61.9616","35.39627969","140.08941545","6674.4399","37.0000","3.0000","86.1600","40.1334","1.0000"
"394.800","76.8267","14","0.7453","0.2170","1.0251","95.0957","19.7665","142.1425","6.5000","0.1300","61.8588","35.39627817","140.08942718","6703.9399","37.0000","3.0000","86.6600","40.0149","1.0000"
"394.850","77.2232","14","0.7637","0.2342","1.1055","96.1554","20.1561","142.2253","6.5000","0.1300","60.9762","35.39627664","140.08943893","6740.4800","37.0800","3.0000","87.1600","39.8004","1.0000"
"394.900","77.4493","14","0.7817","0.2270","1.1504","97.0052","20.5239","142.2896","6.5000","0.1300","60.0589","35.39627495","140.08945064","6791.9800","37.5800","3.0000","87.6600","39.4535","1.0000"
"394.950","77.4602","14","0.7779","0.2370","1.1995","97.9234","20.3219","142.3405","6.5000","0.1300","60.6644","35.39627311","140.08946225","6840.1201","38.5600","3.0000","88.0000","38.9306","1.0000"
"395.000","77.8622","14","0.7904","0.2629","1.2222","98.9959","20.5387","142.3864","6.5000","0.1382","60.3356","35.39627107","140.08947397","6881.1201","42.0600","3.0000","88.0000","38.2454","1.0000"
"395.050","78.5048","13","0.8054","0.2872","1.2149","100.0809","20.8061","142.4162","6.5000","0.1293","60.0518","35.39626871","140.08948580","6918.2798","45.2400","3.0000","88.3200","37.4652","1.0000"
"395.100","79.2534","13","0.8043","0.2922","1.2193","101.1173","20.6499","142.4680","6.5000","0.1200","61.0831","35.39626618","140.08949769","6947.2798","46.7400","3.0000","89.3200","36.6268","1.0000"
"395.150","80.0265","13","0.7712","0.3276","1.2914","101.9813","19.6729","142.5520","6.5000","0.1200","64.7419","35.39626352","140.08950967","6986.8018","48.0000","3.0000","90.1584","36.2026","1.0000"
"395.200","80.5705","13","0.7468","0.3616","1.3561","102.9467","18.9122","142.6400","6.5000","0.1200","67.8039","35.39626066","140.08952159","7048.6831","48.0000","3.0000","90.6535","35.9395","1.0000"
"395.250","81.0272","13","0.7393","0.3796","1.3918","104.0599","18.5743","142.7083","6.5000","0.1200","69.4285","35.39625753","140.08953347","7108.0498","48.0000","3.0000","91.1500","35.8495","1.0000"
"395.300","81.7643","13","0.7466","0.3672","1.4024","105.0168","18.6070","142.7639","6.5000","0.1200","69.9371","35.39625430","140.08954549","7161.5498","48.0000","3.0000","91.6500","35.7975","1.0000"
"395.350","82.4774","13","0.7342","0.3495","1.4160","105.9664","18.1567","142.8146","6.5000","0.1200","72.2965","35.39625086","140.08955759","7206.5000","48.1400","3.0000","92.1500","35.4475","1.0000"
"395.400","82.8426","13","0.7034","0.3232","1.4368","106.6593","17.2674","142.8650","6.5000","0.1200","76.3567","35.39624750","140.08956965","7231.5000","49.1400","3.0000","92.6500","35.0643","1.0000"
"395.450","83.2132","13","0.6891","0.3109","1.4834","107.3956","16.8009","142.9331","6.5000","0.1200","78.8281","35.39624401","140.08958161","7258.8999","50.1400","3.0000","93.1500","34.3213","1.0000"
"395.500","83.8214","13","0.7034","0.3357","1.5141","108.1704","17.0382","142.9915","6.5000","0.1200","78.2979","35.39624024","140.08959383","7291.8999","51.1400","3.0000","93.6500","33.5824","1.0000"
"395.550","84.6914","13","0.7015","0.3602","1.5285","109.1766","16.8729","143.0448","6.5000","0.1200","79.8856","35.39623618","140.08960599","7328.5000","52.1400","3.0000","94.1500","32.8741","1.0000"
"395.600","85.3228","13","0.6866","0.3836","1.5917","110.1641","16.3921","143.1317","6.5000","0.1200","82.8418","35.39623194","140.08961812","7373.5000","53.1400","3.0000","94.6500","32.1989","1.0000"
"395.650","85.9191","13","0.6614","0.3955","1.6544","110.9248","15.6653","143.2289","6.5000","0.1200","87.2914","35.39622758","140.08963028","7421.0396","54.0000","3.0000","95.2970","31.6409","1.0000"
"395.700","86.6721","13","0.6630","0.3933","1.6725","111.6102","15.5774","143.2794","6.5000","0.1200","88.5530","35.39622318","140.08964259","7474.5049","54.0000","3.0000","96.2871","31.1476","1.0000"
"395.750","87.5584","13","0.6431","0.4059","1.6770","112.3039","14.9910","143.3330","6.5000","0.1200","92.9582","35.39621871","140.08965496","7525.7402","54.1188","3.0000","97.1400","30.7920","1.0000"
"395.800","88.3098","13","0.6034","0.4278","1.6789","113.0750","13.9511","143.3762","6.5000","0.1200","100.7442","35.39621401","140.08966739","7571.2402","55.1089","3.0000","97.6400","30.3198","1.0000"
"395.850","88.8601","13","0.5770","0.4226","1.7002","113.8662","13.2276","143.4395","6.5000","0.1200","106.9167","35.39620918","140.08967975","7616.3198","56.2500","3.0000","98.1400","29.6867","1.0000"
"395.900","89.3852","13","0.5392","0.3899","1.7260","114.3827","12.2601","143.4956","6.5000","0.1200","116.0354","35.39620426","140.08969214","7660.3198","58.7500","3.0000","98.6400","28.9092","1.0000"
"395.950","90.1327","13","0.5253","0.3933","1.7446","114.8690","11.8524","143.5519","6.5000","0.1200","121.0310","35.39619927","140.08970468","7699.4199","61.1515","3.0000","99.1050","27.9985","1.0000"
"396.000","91.0146","13","0.5173","0.4148","1.7509","115.4755","11.5822","143.6150","6.5000","0.1200","125.0659","35.39619408","140.08971719","7725.9199","62.6667","3.0000","99.4800","26.9265","1.0000"
"396.050","91.6505","13","0.5147","0.4435","1.7733","116.0526","11.4316","143.6698","6.5000","0.1200","127.5995","35.39618876","140.08972972","7755.5000","64.0000","3.0000","99.8900","25.7556","1.0000"
"396.100","92.5959","13","0.5029","0.4367","1.7891","116.5468","11.0772","143.7259","6.5000","0.1200","133.0393","35.39618329","140.08974239","7793.0000","64.0000","3.0000","100.3900","24.6596","1.0000"
"396.150","93.3167","13","0.4703","0.4387","1.7779","117.1108","10.2715","143.7660","6.5000","0.1200","144.5919","35.39617779","140.08975510","7829.5200","64.0000","3.0000","100.8900","23.5928","1.0000"
"396.200","93.9496","13","0.4424","0.4591","1.7704","117.8631","9.5825","143.8050","6.5000","0.1200","156.0401","35.39617197","140.08976763","7863.5200","64.0000","3.0000","101.3900","22.2580","1.0000"
"396.250","94.9133","13","0.4086","0.4781","1.7778","118.2178","8.7749","143.8574","6.5000","0.1200","172.1493","35.39616609","140.08978044","7899.9209","64.0000","3.0000","101.8886","20.8645","1.0000"
"396.300","95.9301","13","0.3905","0.4735","1.7627","118.5591","8.3111","143.8998","6.5000","0.1200","183.7041","35.39616018","140.08979349","7942.4951","64.0000","3.0000","102.3837","19.5481","1.0000"
"396.350","96.5257","13","0.3671","0.4418","1.7564","118.8681","7.7461","143.9380","6.5000","0.1200","198.3263","35.39615412","140.08980641","7978.9399","64.0500","3.0000","102.7500","18.2371","1.0000"
"396.400","97.2281","13","0.3301","0.4254","1.7758","119.1237","6.9108","143.9923","6.5000","0.1200","223.9137","35.39614801","140.08981946","7997.9399","64.5500","3.0000","102.7500","16.8609","1.0000"
"396.450","97.9266","13","0.3108","0.4239","1.7916","119.5611","6.4544","144.0622","6.5000","0.1208","241.4693","35.39614174","140.08983251","8027.3398","65.0000","3.0000","103.0100","15.5083","1.0000"
"396.500","98.8723","13","0.3177","0.4316","1.8194","119.8860","6.5487","144.1267","6.5000","0.1300","240.2912","35.39613525","140.08984563","8086.3398","65.0000","3.0000","104.0100","14.3287","1.0000"
"396.550","99.6664","13","0.3078","0.4248","1.8283","120.2157","6.2959","144.1948","6.5000","0.1300","251.9494","35.39612873","140.08985879","8135.0698","65.2000","3.0000","104.8800","13.1727","1.0000"
"396.600","100.3914","13","0.2891","0.4412","1.8285","120.4246","5.8694","144.2489","6.5000","0.1300","272.2226","35.39612212","140.08987213","8154.5698","67.2000","3.0000","105.3800","12.1001","1.0000"
"396.650","100.8710","13","0.2858","0.4587","1.8179","120.8538","5.7566","144.2869","6.5000","0.1300","278.8804","35.39611551","140.08988532","8183.9307","69.0000","3.0000","105.8787","11.0663","1.0000"
"396.700","101.7525","13","0.2791","0.4626","1.8058","121.1843","5.5762","144.3408","6.5000","0.1300","290.4199","35.39610867","140.08989874","8241.3564","69.0000","3.0000","106.3738","10.1151","1.0000"
"396.750","102.7588","13","0.2567","0.4616","1.8056","121.4325","5.0885","144.4038","6.5000","0.1300","321.3994","35.39610171","140.08991222","8296.8799","68.9200","3.0000","106.8700","9.2732","1.0000"
"396.800","103.7020","13","0.2371","0.4573","1.8048","121.6173","4.6632","144.4572","6.5000","0.1300","353.9386","35.39609464","140.08992583","8346.3799","67.9200","3.0000","107.3700","8.5823","1.0000"
"396.850","104.3818","13","0.2165","0.4419","1.7816","121.7987","4.2241","144.4910","6.5000","0.1300","393.2845","35.39608764","140.08993954","8400.3203","66.8800","3.0000","107.9900","8.0897","1.0000"
"396.900","105.2250","13","0.1898","0.4287","1.7580","121.8609","3.6764","144.5262","6.5000","0.1300","455.5342","35.39608054","140.08995337","8468.3203","65.3800","3.0000","108.9900","7.7804","1.0000"
"396.950","106.0132","13","0.1941","0.4315","1.7631","122.0363","3.7311","144.5880","6.5000","0.1300","452.2121","35.39607331","140.08996716","8530.7998","64.0000","3.0000","109.8700","7.5266","1.0000"
"397.000","106.6625","13","0.1903","0.4398","1.7662","122.3538","3.6321","144.6446","6.5000","0.1300","467.3798","35.39606586","140.08998091","8575.7998","64.0000","3.0000","110.3700","7.3069","1.0000"
"397.050","107.1327","13","0.1879","0.4263","1.7890","122.5769","3.5611","144.7116","6.5000","0.1300","478.8087","35.39605847","140.08999472","8628.1201","64.0396","3.0000","110.9900","6.9747","1.0000"
"397.100","107.7776","13","0.1724","0.4105","1.8157","122.7656","3.2448","144.7866","6.5000","0.1300","528.6403","35.39605094","140.09000857","8703.6201","64.5347","3.0000","111.9900","6.5989","1.0000"
"397.150","108.8730","13","0.1656","0.3949","1.8288","122.8867","3.0953","144.8630","6.5000","0.1300","559.8130","35.39604328","140.09002273","8775.1387","65.0900","3.0000","112.8688","6.0664","1.0000"
"397.200","109.7343","13","0.1468","0.4047","1.8170","122.9428","2.7267","144.9153","6.5000","0.1300","640.4977","35.39603562","140.09003692","8834.0498","66.5900","3.0000","113.3639","5.4996","1.0000"
"397.250","110.4250","13","0.1275","0.4188","1.7970","123.0683","2.3527","144.9659","6.5000","0.1300","747.0124","35.39602796","140.09005115","8892.0996","68.0900","3.0000","113.9700","5.0530","1.0000"
"397.300","111.0592","13","0.1166","0.4401","1.7907","123.2918","2.1372","145.0215","6.5000","0.1300","827.0369","35.39602010","140.09006541","8947.0996","69.5900","3.0000","114.9700","4.6141","1.0000"
"397.350","111.8560","13","0.1044","0.4501","1.7867","123.3285","1.9003","145.0731","6.5000","0.1300","936.8182","35.39601224","140.09007986","9002.8701","71.0900","3.0000","115.8600","4.0414","1.0000"
"397.400","112.5011","13","0.0960","0.4629","1.7696","123.3411","1.7348","145.1203","6.5000","0.1300","1032.0875","35.39600438","140.09009437","9061.3701","72.5900","3.0000","116.3600","3.4809","1.0000"
"397.450","113.2195","13","0.1160","0.4531","1.7727","123.3919","2.0814","145.1788","6.5000","0.1300","865.7490","35.39599640","140.09010902","9123.3896","74.0000","3.0000","116.9700","3.0097","1.0000"
"397.500","114.1708","13","0.1312","0.4466","1.7809","123.5371","2.3373","145.2496","6.5000","0.1300","777.4376","35.39598831","140.09012362","9197.8896","74.0000","3.0000","117.9700","2.5238","1.0000"
"397.550","115.0281","13","0.1422","0.4329","1.7843","123.7609","2.5158","145.3217","6.5000","0.1300","727.6815","35.39597998","140.09013832","9264.4951","74.0000","3.0000","118.8589","1.9860","1.0000"
"397.600","116.0356","13","0.1332","0.4441","1.7845","123.9020","2.3418","145.3787","6.5000","0.1300","788.5971","35.39597169","140.09015322","9303.1094","74.0000","3.0000","119.3540","1.4316","1.0000"
"397.650","116.7392","13","0.1244","0.4686","1.7743","124.0833","2.1707","145.4325","6.5000","0.1300","855.9391","35.39596325","140.09016802","9349.0000","73.8515","3.0000","119.9500","0.8418","1.0000"
"397.700","117.4626","13","0.1242","0.4615","1.7783","124.0851","2.1529","145.4951","6.5000","0.1300","868.3510","35.39595494","140.09018300","9424.0000","71.3762","3.0000","120.9500","0.2408","1.0000"
"397.750","118.0404","13","0.1263","0.4427","1.8009","124.1791","2.1741","145.5826","6.5000","0.1300","864.1085","35.39594642","140.09019802","9494.0000","68.9000","3.0000","121.9500","-0.3757","1.0000"
"397.800","118.7885","13","0.1206","0.4402","1.8249","124.2547","2.0628","145.6602","6.5000","0.1300","916.5261","35.39593786","140.09021312","9544.0000","66.4000","3.0000","122.9500","-0.9003","1.0000"
"397.850","119.7249","13","0.0787","0.4378","1.8271","124.3047","1.3365","145.7202","6.5000","0.1300","1425.7665","35.39592922","140.09022834","9596.0996","63.9800","3.0000","123.8250","-1.3466","1.0000"
"397.900","120.5883","13","0.0433","0.4235","1.8300","124.3562","0.7305","145.7920","6.5000","0.1300","2627.1624","35.39592053","140.09024371","9656.5996","63.4800","3.0000","124.2000","-1.8061","1.0000"
"397.950","121.2711","13","0.0368","0.4256","1.8216","124.4533","0.6174","145.8519","6.5000","0.1300","3125.9651","35.39591178","140.09025902","9717.7002","63.0200","3.0000","124.7000","-2.2736","1.0000"
"398.000","122.0992","13","0.0429","0.4388","1.8305","124.4989","0.7144","145.9203","6.5000","0.1382","2720.1938","35.39590296","140.09027456","9781.2002","63.5200","3.0000","125.7000","-2.6640","1.0000"
"398.050","122.6672","13","0.0584","0.4360","1.8408","124.6110","0.9680","145.9907","6.5000","0.1400","2016.7524","35.39589407","140.09029009","9845.2676","64.0400","3.0000","126.5990","-3.0274","1.0000"
"398.100","123.5578","13","0.0570","0.4172","1.8287","124.5285","0.9388","146.0424","6.5000","0.1400","2094.6638","35.39588520","140.09030590","9911.6035","65.0400","3.0000","127.0941","-3.2773","1.0000"
"398.150","124.3030","13","0.0457","0.3943","1.8231","124.4937","0.7485","146.1067","6.5000","0.1400","2642.9763","35.39587630","140.09032170","9973.2002","65.9804","3.0000","127.6800","-3.5023","1.0000"
"398.200","124.9129","13","0.0353","0.3833","1.8400","124.5497","0.5745","146.1865","6.5000","0.1400","3460.3354","35.39586731","140.09033754","10013.2002","65.4902","3.0000","128.6800","-3.6378","1.0000"
"398.250","125.4882","13","0.0348","0.3693","1.8470","124.6568","0.5638","146.2563","6.5000","0.1400","3542.2974","35.39585818","140.09035334","10055.1797","65.0000","3.0000","129.5900","-3.7395","1.0000"
"398.300","126.2743","13","0.0296","0.3687","1.8464","124.7682","0.4762","146.3197","6.5325","0.1400","4220.2524","35.39584897","140.09036927","10106.1797","60.5000","3.0000","130.0900","-3.6354","1.0000"
"398.350","126.8255","13","0.0144","0.3698","1.8559","124.7256","0.2311","146.3974","6.6000","0.1458","8733.7061","35.39583976","140.09038533","10154.5703","56.0000","3.0000","130.6800","-3.4925","1.0000"
"398.400","127.3314","13","0.0054","0.3618","1.8561","124.7738","0.0867","146.4649","6.6000","0.1500","10000.0000","35.39583063","140.09040147","10191.0703","51.0000","3.0000","131.6800","-3.2120","1.0000"
"398.450","127.9658","13","0.0307","0.3363","1.8680","124.6537","0.4864","146.5293","6.6000","0.1600","4186.9116","35.39582149","140.09041772","10222.2598","46.0000","3.0000","132.5900","-2.8750","1.0000"
"398.500","128.7478","13","0.0459","0.3138","1.8637","124.7035","0.7244","146.5949","6.6000","0.1600","2828.6458","35.39581205","140.09043403","10229.2598","41.0000","3.0000","133.0900","-2.4283","1.0000"
"398.550","129.4245","13","0.0467","0.2891","1.8580","124.7582","0.7335","146.6598","6.6000","0.1600","2808.2781","35.39580258","140.09045043","10235.2676","36.0000","3.0000","133.5000","-1.8531","1.0000"
"398.600","129.7247","13","0.0417","0.2689","1.8475","124.8192","0.6534","146.7172","6.6000","0.1600","3159.8635","35.39579332","140.09046686","10236.7529","33.5000","3.0000","133.5000","-1.1592","1.0000"
"398.650","129.9701","13","0.0475","0.2404","1.8414","124.7783","0.7413","146.7746","6.6000","0.1600","2790.5144","35.39578398","140.09048323","10239.6797","31.0000","3.0000","133.5000","-0.2832","1.0000"
"398.700","130.3426","13","0.0664","0.1888","1.8371","124.9161","1.0321","146.8348","6.6000","0.1600","2009.8882","35.39577447","140.09049958","10250.1797","28.5000","3.0000","133.5000","0.7044","1.0000"
